Dosya,Mesaj_Karakter_Sayısı,Mesaj,Kapasite_bps,Saldırı_Türü,BER,SNR_dB
rock.00022.wav,23,01234567890123456789123,6.130608618391826,Cropping %5,0.021739130434782608,44.35835
rock.00022.wav,23,01234567890123456789123,6.130608618391826,Cropping %10,0.03804347826086957,44.35835
rock.00022.wav,23,01234567890123456789123,6.130608618391826,Amplitude x2,0.0,44.35835
rock.00022.wav,23,01234567890123456789123,6.130608618391826,Amplitude x0.5,0.0,44.35835
rock.00022.wav,23,01234567890123456789123,6.130608618391826,TSM +%5,0.5489130434782609,44.35835
rock.00022.wav,23,01234567890123456789123,6.130608618391826,TSM -%5,0.46195652173913043,44.35835
blues.00033.wav,1,A,0.26654820079964464,No Attack,0.0,56.307304
blues.00033.wav,1,A,0.26654820079964464,AWGN 30dB,0.0,56.307304
blues.00033.wav,1,A,0.26654820079964464,AWGN 20dB,0.375,56.307304
blues.00033.wav,1,A,0.26654820079964464,LPF 12kHz,0.0,56.307304
blues.00033.wav,1,A,0.26654820079964464,LPF 8kHz,0.0,56.307304
blues.00033.wav,1,A,0.26654820079964464,Resampling 16kHz,0.0,56.307304
blues.00033.wav,1,A,0.26654820079964464,Cropping %5,0.0,56.307304
blues.00033.wav,1,A,0.26654820079964464,Cropping %10,0.0,56.307304
blues.00033.wav,1,A,0.26654820079964464,Amplitude x2,0.0,56.307304
blues.00033.wav,1,A,0.26654820079964464,Amplitude x0.5,0.0,56.307304
blues.00033.wav,1,A,0.26654820079964464,TSM +%5,0.25,56.307304
blues.00033.wav,1,A,0.26654820079964464,TSM -%5,0.5,56.307304
blues.00033.wav,4,TEST,1.0661928031985786,No Attack,0.15625,50.534115
blues.00033.wav,4,TEST,1.0661928031985786,AWGN 30dB,0.15625,50.534115
blues.00033.wav,4,TEST,1.0661928031985786,AWGN 20dB,0.46875,50.534115
blues.00033.wav,4,TEST,1.0661928031985786,LPF 12kHz,0.15625,50.534115
blues.00033.wav,4,TEST,1.0661928031985786,LPF 8kHz,0.15625,50.534115
blues.00033.wav,4,TEST,1.0661928031985786,Resampling 16kHz,0.15625,50.534115
blues.00033.wav,4,TEST,1.0661928031985786,Cropping %5,0.15625,50.534115
blues.00033.wav,4,TEST,1.0661928031985786,Cropping %10,0.15625,50.534115
blues.00033.wav,4,TEST,1.0661928031985786,Amplitude x2,0.15625,50.534115
blues.00033.wav,4,TEST,1.0661928031985786,Amplitude x0.5,0.15625,50.534115
blues.00033.wav,4,TEST,1.0661928031985786,TSM +%5,0.375,50.534115
blues.00033.wav,4,TEST,1.0661928031985786,TSM -%5,0.46875,50.534115
blues.00033.wav,8,GTZAN_WM,2.132385606397157,No Attack,0.078125,46.716133
blues.00033.wav,8,GTZAN_WM,2.132385606397157,AWGN 30dB,0.15625,46.716133
blues.00033.wav,8,GTZAN_WM,2.132385606397157,AWGN 20dB,0.484375,46.716133
blues.00033.wav,8,GTZAN_WM,2.132385606397157,LPF 12kHz,0.078125,46.716133
blues.00033.wav,8,GTZAN_WM,2.132385606397157,LPF 8kHz,0.109375,46.716133
blues.00033.wav,8,GTZAN_WM,2.132385606397157,Resampling 16kHz,0.109375,46.716133
blues.00033.wav,8,GTZAN_WM,2.132385606397157,Cropping %5,0.078125,46.716133
blues.00033.wav,8,GTZAN_WM,2.132385606397157,Cropping %10,0.078125,46.716133
blues.00033.wav,8,GTZAN_WM,2.132385606397157,Amplitude x2,0.078125,46.716133
blues.00033.wav,8,GTZAN_WM,2.132385606397157,Amplitude x0.5,0.078125,46.716133
blues.00033.wav,8,GTZAN_WM,2.132385606397157,TSM +%5,0.484375,46.716133
blues.00033.wav,8,GTZAN_WM,2.132385606397157,TSM -%5,0.46875,46.716133
blues.00033.wav,19,CAPACITY_TEST_LIMIT,5.0644158151932475,No Attack,0.05921052631578947,43.36129
blues.00033.wav,19,CAPACITY_TEST_LIMIT,5.0644158151932475,AWGN 30dB,0.07236842105263158,43.36129
blues.00033.wav,19,CAPACITY_TEST_LIMIT,5.0644158151932475,AWGN 20dB,0.375,43.36129
blues.00033.wav,19,CAPACITY_TEST_LIMIT,5.0644158151932475,LPF 12kHz,0.05921052631578947,43.36129
blues.00033.wav,19,CAPACITY_TEST_LIMIT,5.0644158151932475,LPF 8kHz,0.07236842105263158,43.36129
blues.00033.wav,19,CAPACITY_TEST_LIMIT,5.0644158151932475,Resampling 16kHz,0.07236842105263158,43.36129
blues.00033.wav,19,CAPACITY_TEST_LIMIT,5.0644158151932475,Cropping %5,0.08552631578947369,43.36129
blues.00033.wav,19,CAPACITY_TEST_LIMIT,5.0644158151932475,Cropping %10,0.1118421052631579,43.36129
blues.00033.wav,19,CAPACITY_TEST_LIMIT,5.0644158151932475,Amplitude x2,0.05921052631578947,43.36129
blues.00033.wav,19,CAPACITY_TEST_LIMIT,5.0644158151932475,Amplitude x0.5,0.05921052631578947,43.36129
blues.00033.wav,19,CAPACITY_TEST_LIMIT,5.0644158151932475,TSM +%5,0.46710526315789475,43.36129
blues.00033.wav,19,CAPACITY_TEST_LIMIT,5.0644158151932475,TSM -%5,0.4934210526315789,43.36129
blues.00033.wav,22,0123456789012345678912,5.8640604175921816,No Attack,0.05113636363636364,43.20463
blues.00033.wav,22,0123456789012345678912,5.8640604175921816,AWGN 30dB,0.09659090909090909,43.20463
blues.00033.wav,22,0123456789012345678912,5.8640604175921816,AWGN 20dB,0.4090909090909091,43.20463
blues.00033.wav,22,0123456789012345678912,5.8640604175921816,LPF 12kHz,0.05113636363636364,43.20463
blues.00033.wav,22,0123456789012345678912,5.8640604175921816,LPF 8kHz,0.0625,43.20463
blues.00033.wav,22,0123456789012345678912,5.8640604175921816,Resampling 16kHz,0.0625,43.20463
blues.00033.wav,22,0123456789012345678912,5.8640604175921816,Cropping %5,0.07954545454545454,43.20463
blues.00033.wav,22,0123456789012345678912,5.8640604175921816,Cropping %10,0.09659090909090909,43.20463
blues.00033.wav,22,0123456789012345678912,5.8640604175921816,Amplitude x2,0.05113636363636364,43.20463
blues.00033.wav,22,0123456789012345678912,5.8640604175921816,Amplitude x0.5,0.05113636363636364,43.20463
blues.00033.wav,22,0123456789012345678912,5.8640604175921816,TSM +%5,0.4772727272727273,43.20463
blues.00033.wav,22,0123456789012345678912,5.8640604175921816,TSM -%5,0.5340909090909091,43.20463
blues.00033.wav,23,01234567890123456789123,6.130608618391826,No Attack,0.04891304347826087,43.077194
blues.00033.wav,23,01234567890123456789123,6.130608618391826,AWGN 30dB,0.09239130434782608,43.077194
blues.00033.wav,23,01234567890123456789123,6.130608618391826,AWGN 20dB,0.3532608695652174,43.077194
blues.00033.wav,23,01234567890123456789123,6.130608618391826,LPF 12kHz,0.04891304347826087,43.077194
blues.00033.wav,23,01234567890123456789123,6.130608618391826,LPF 8kHz,0.059782608695652176,43.077194
blues.00033.wav,23,01234567890123456789123,6.130608618391826,Resampling 16kHz,0.059782608695652176,43.077194
blues.00033.wav,23,01234567890123456789123,6.130608618391826,Cropping %5,0.07608695652173914,43.077194
blues.00033.wav,23,01234567890123456789123,6.130608618391826,Cropping %10,0.09239130434782608,43.077194
blues.00033.wav,23,01234567890123456789123,6.130608618391826,Amplitude x2,0.04891304347826087,43.077194
blues.00033.wav,23,01234567890123456789123,6.130608618391826,Amplitude x0.5,0.04891304347826087,43.077194
blues.00033.wav,23,01234567890123456789123,6.130608618391826,TSM +%5,0.4782608695652174,43.077194
blues.00033.wav,23,01234567890123456789123,6.130608618391826,TSM -%5,0.5380434782608695,43.077194
